question;hint;option1;option2;option3;answer
Definition|Which word matches the definition? "A person who connects business needs with technology solutions.";"";systems analyst;doctor;mechanic;systems analyst
Definition|Which word matches the definition? "A person who designs software architecture.";"";software architect;lawyer;chef;software architect
Definition|Which word matches the definition? "A person who manages software development teams.";"";software engineering manager;teacher;pilot;software engineering manager
Definition|Which word matches the definition? "A person who reviews computer code.";"";code reviewer;doctor;accountant;code reviewer
Definition|Which word matches the definition? "A person who automates software deployment.";"";DevOps engineer;lawyer;mechanic;DevOps engineer
Definition|Which word matches the definition? "A person who manages cloud infrastructure.";"";cloud engineer;teacher;chef;cloud engineer
Definition|Which word matches the definition? "A person who monitors application performance.";"";site reliability engineer;doctor;pilot;site reliability engineer
Definition|Which word matches the definition? "A person who manages technical infrastructure.";"";infrastructure engineer;lawyer;accountant;infrastructure engineer
Definition|Which word matches the definition? "A person who manages computer storage systems.";"";storage administrator;teacher;mechanic;storage administrator
Definition|Which word matches the definition? "A person who manages user accounts and permissions.";"";identity administrator;doctor;chef;identity administrator
Definition|Which word matches the definition? "A person who manages cybersecurity policies.";"";security manager;lawyer;pilot;security manager
Definition|Which word matches the definition? "A person who investigates suspicious computer activity.";"";security investigator;teacher;accountant;security investigator
Definition|Which word matches the definition? "A person who responds to cybersecurity incidents.";"";incident responder;doctor;mechanic;incident responder
Definition|Which word matches the definition? "A person who monitors security alerts.";"";security operations analyst;lawyer;chef;security operations analyst
Definition|Which word matches the definition? "A person who tests systems for security weaknesses.";"";penetration tester;teacher;pilot;penetration tester
Definition|Which word matches the definition? "A person who protects networks from unauthorized access.";"";network security engineer;doctor;accountant;network security engineer
Definition|Which word matches the definition? "A person who designs secure computer networks.";"";network security architect;lawyer;mechanic;network security architect
Definition|Which word matches the definition? "A person who manages a company's firewall systems.";"";firewall administrator;teacher;chef;firewall administrator
Definition|Which word matches the definition? "A person who monitors network traffic.";"";network analyst;doctor;pilot;network analyst
Definition|Which word matches the definition? "A person who troubleshoots computer networks.";"";network technician;lawyer;accountant;network technician
Definition|Which word matches the definition? "A person who installs network equipment.";"";network installer;teacher;mechanic;network installer
Definition|Which word matches the definition? "A person who manages telecommunications systems.";"";telecommunications engineer;doctor;chef;telecommunications engineer
Definition|Which word matches the definition? "A person who designs wireless networks.";"";wireless network engineer;lawyer;pilot;wireless network engineer
Definition|Which word matches the definition? "A person who works with satellite communication systems.";"";satellite communications engineer;teacher;accountant;satellite communications engineer
Definition|Which word matches the definition? "A person who repairs telecommunications equipment.";"";telecommunications technician;doctor;mechanic;telecommunications technician
Definition|Which word matches the definition? "A person who installs internet connections.";"";internet technician;lawyer;chef;internet technician
Definition|Which word matches the definition? "A person who provides technical assistance to internet customers.";"";technical support specialist;teacher;pilot;technical support specialist
Definition|Which word matches the definition? "A person who manages an organization's help desk.";"";help desk manager;doctor;accountant;help desk manager
Definition|Which word matches the definition? "A person who helps users solve technical problems.";"";help desk technician;lawyer;mechanic;help desk technician
Definition|Which word matches the definition? "A person who repairs mobile phones.";"";phone technician;teacher;chef;phone technician
Definition|Which word matches the definition? "A person who repairs televisions and electronic devices.";"";electronics technician;doctor;pilot;electronics technician
Definition|Which word matches the definition? "A person who designs electronic products.";"";electronics designer;lawyer;accountant;electronics designer
Definition|Which word matches the definition? "A person who creates computer games.";"";game developer;teacher;mechanic;game developer
Definition|Which word matches the definition? "A person who designs levels and gameplay for video games.";"";game designer;doctor;chef;game designer
Definition|Which word matches the definition? "A person who creates 3D models for games or films.";"";3D artist;lawyer;pilot;3D artist
Definition|Which word matches the definition? "A person who creates visual effects for films.";"";VFX artist;teacher;accountant;VFX artist
Definition|Which word matches the definition? "A person who creates animations for films or games.";"";3D animator;doctor;mechanic;3D animator
Definition|Which word matches the definition? "A person who creates digital illustrations.";"";digital artist;lawyer;chef;digital artist
Definition|Which word matches the definition? "A person who designs digital interfaces.";"";UI designer;teacher;pilot;UI designer
Definition|Which word matches the definition? "A person who studies user experience.";"";UX researcher;doctor;accountant;UX researcher
Definition|Which word matches the definition? "A person who tests how easy a product is to use.";"";usability tester;lawyer;mechanic;usability tester
Definition|Which word matches the definition? "A person who manages a product throughout its development.";"";product manager;teacher;chef;product manager
Definition|Which word matches the definition? "A person who decides what features a product should have.";"";product manager;doctor;pilot;product manager
Definition|Which word matches the definition? "A person who creates new products.";"";product developer;lawyer;accountant;product developer
Definition|Which word matches the definition? "A person who researches customer needs for new products.";"";product researcher;teacher;mechanic;product researcher
Definition|Which word matches the definition? "A person who tests products before release.";"";product tester;doctor;chef;product tester
Definition|Which word matches the definition? "A person who checks products for quality.";"";quality analyst;lawyer;pilot;quality analyst
Definition|Which word matches the definition? "A person who manages quality standards.";"";quality manager;teacher;accountant;quality manager
Definition|Which word matches the definition? "A person who develops company standards and procedures.";"";compliance specialist;doctor;mechanic;compliance specialist
Definition|Which word matches the definition? "A person who ensures a company follows laws and regulations.";"";compliance officer;lawyer;chef;compliance officer
Definition|Which word matches the definition? "A person who investigates financial crimes.";"";forensic accountant;teacher;pilot;forensic accountant
Definition|Which word matches the definition? "A person who investigates financial fraud.";"";fraud investigator;doctor;accountant;fraud investigator
Definition|Which word matches the definition? "A person who analyzes financial crime.";"";financial crime analyst;lawyer;mechanic;financial crime analyst
Definition|Which word matches the definition? "A person who manages company risks.";"";risk manager;teacher;chef;risk manager
Definition|Which word matches the definition? "A person who identifies and evaluates business risks.";"";risk analyst;doctor;pilot;risk analyst
Definition|Which word matches the definition? "A person who protects a company's physical property.";"";security officer;lawyer;accountant;security officer
Definition|Which word matches the definition? "A person who monitors security cameras.";"";security operator;teacher;mechanic;security operator
Definition|Which word matches the definition? "A person who investigates accidents.";"";accident investigator;doctor;chef;accident investigator
Definition|Which word matches the definition? "A person who inspects buildings for safety.";"";building inspector;lawyer;pilot;building inspector
Definition|Which word matches the definition? "A person who inspects food for safety.";"";food inspector;teacher;accountant;food inspector
Definition|Which word matches the definition? "A person who checks restaurants for health violations.";"";health inspector;doctor;mechanic;health inspector
Definition|Which word matches the definition? "A person who enforces public health regulations.";"";public health inspector;lawyer;chef;public health inspector
Definition|Which word matches the definition? "A person who studies public health.";"";public health specialist;teacher;pilot;public health specialist
Definition|Which word matches the definition? "A person who organizes vaccination programs.";"";public health coordinator;doctor;accountant;public health coordinator
Definition|Which word matches the definition? "A person who studies disease patterns in populations.";"";epidemiologist;lawyer;mechanic;epidemiologist
Definition|Which word matches the definition? "A person who studies how diseases spread.";"";epidemiologist;teacher;chef;epidemiologist
Definition|Which word matches the definition? "A person who studies population statistics.";"";demographer;doctor;pilot;demographer
Definition|Which word matches the definition? "A person who studies population changes.";"";demographer;lawyer;accountant;demographer
Definition|Which word matches the definition? "A person who analyzes statistical data.";"";statistician;teacher;mechanic;statistician
Definition|Which word matches the definition? "A person who uses mathematics to analyze data.";"";statistician;doctor;chef;statistician
Definition|Which word matches the definition? "A person who studies economic trends.";"";economist;lawyer;pilot;economist
Definition|Which word matches the definition? "A person who analyzes financial markets.";"";market analyst;teacher;accountant;market analyst
Definition|Which word matches the definition? "A person who studies consumer behavior.";"";consumer researcher;doctor;mechanic;consumer researcher
Definition|Which word matches the definition? "A person who studies advertising effectiveness.";"";marketing analyst;lawyer;chef;marketing analyst
Definition|Which word matches the definition? "A person who manages customer relationships.";"";CRM manager;teacher;pilot;CRM manager
Definition|Which word matches the definition? "A person who manages customer databases.";"";CRM administrator;doctor;accountant;CRM administrator
Definition|Which word matches the definition? "A person who analyzes customer data.";"";customer data analyst;lawyer;mechanic;customer data analyst
Definition|Which word matches the definition? "A person who manages a company's website.";"";webmaster;teacher;chef;webmaster
Definition|Which word matches the definition? "A person who maintains website content.";"";web content manager;doctor;pilot;web content manager
Definition|Which word matches the definition? "A person who writes content for websites.";"";web content writer;lawyer;accountant;web content writer
Definition|Which word matches the definition? "A person who manages online communities.";"";community manager;teacher;mechanic;community manager
Definition|Which word matches the definition? "A person who interacts with a company's online audience.";"";community manager;doctor;chef;community manager
Definition|Which word matches the definition? "A person who creates podcasts.";"";podcaster;lawyer;pilot;podcaster
Definition|Which word matches the definition? "A person who hosts a podcast.";"";podcast host;teacher;accountant;podcast host
Definition|Which word matches the definition? "A person who creates videos for online platforms.";"";video creator;doctor;mechanic;video creator
Definition|Which word matches the definition? "A person who creates content for social media.";"";social media creator;lawyer;chef;social media creator
Definition|Which word matches the definition? "A person who earns money by promoting products online.";"";influencer;teacher;pilot;influencer
Definition|Which word matches the definition? "A person who creates online content and has many followers.";"";influencer;doctor;accountant;influencer
Definition|Which word matches the definition? "A person who writes reviews of products or services.";"";reviewer;lawyer;mechanic;reviewer
Definition|Which word matches the definition? "A person who tests products and gives feedback.";"";product reviewer;teacher;chef;product reviewer
Definition|Which word matches the definition? "A person who organizes professional conferences.";"";conference organizer;doctor;pilot;conference organizer
Definition|Which word matches the definition? "A person who manages a venue for events.";"";venue manager;lawyer;accountant;venue manager
Definition|Which word matches the definition? "A person who works at an airport.";"";airport worker;teacher;mechanic;airport worker
Definition|Which word matches the definition? "A person who checks passengers before flights.";"";security officer;doctor;chef;security officer
Definition|Which word matches the definition? "A person who handles passengers' luggage at an airport.";"";baggage handler;lawyer;pilot;baggage handler
Definition|Which word matches the definition? "A person who directs airplanes on the ground.";"";ground controller;teacher;accountant;ground controller
Definition|Which word matches the definition? "A person who controls air traffic.";"";air traffic controller;doctor;mechanic;air traffic controller
Definition|Which word matches the definition? "A person who maintains aircraft.";"";aircraft mechanic;lawyer;chef;aircraft mechanic
Definition|Which word matches the definition? "A person who checks aircraft safety.";"";aviation inspector;teacher;pilot;aviation inspector
Definition|Which word matches the definition? "A person who works on a ship and prepares food.";"";ship cook;doctor;accountant;ship cook
Definition|Which word matches the definition? "A person who repairs ship engines.";"";marine engineer;lawyer;mechanic;marine engineer
Definition|Which word matches the definition? "A person who designs ships.";"";naval architect;teacher;chef;naval architect
Definition|Which word matches the definition? "A person who studies marine transportation.";"";maritime specialist;doctor;pilot;maritime specialist
Definition|Which word matches the definition? "A person who delivers newspapers.";"";newspaper delivery worker;lawyer;accountant;newspaper delivery worker
Definition|Which word matches the definition? "A person who sells newspapers.";"";news vendor;teacher;mechanic;news vendor
Definition|Which word matches the definition? "A person who works at a publishing company.";"";publisher;doctor;chef;publisher
Definition|Which word matches the definition? "A person who manages the publication of books.";"";publisher;lawyer;pilot;publisher
Definition|Which word matches the definition? "A person who designs book covers.";"";book cover designer;teacher;accountant;book cover designer
Definition|Which word matches the definition? "A person who checks manuscripts before publication.";"";editor;doctor;mechanic;editor
Definition|Which word matches the definition? "A person who works in a printing company.";"";printer;lawyer;chef;printer
Definition|Which word matches the definition? "A person who operates printing machines.";"";printing machine operator;teacher;pilot;printing machine operator
Definition|Which word matches the definition? "A person who works with books in a bookstore.";"";bookseller;doctor;accountant;bookseller
Definition|Which word matches the definition? "A person who manages a bookstore.";"";bookstore manager;lawyer;mechanic;bookstore manager
Definition|Which word matches the definition? "A person who works in a museum.";"";museum worker;teacher;chef;museum worker
Definition|Which word matches the definition? "A person who guides visitors through a museum.";"";museum guide;doctor;pilot;museum guide
Definition|Which word matches the definition? "A person who takes care of museum objects.";"";museum conservator;lawyer;accountant;museum conservator
Definition|Which word matches the definition? "A person who restores paintings and artworks.";"";art conservator;teacher;mechanic;art conservator
Definition|Which word matches the definition? "A person who works in an art gallery.";"";gallery assistant;doctor;chef;gallery assistant
Definition|Which word matches the definition? "A person who sells artwork to customers.";"";art salesperson;lawyer;pilot;art salesperson
Definition|Which word matches the definition? "A person who organizes exhibitions.";"";exhibition curator;teacher;accountant;exhibition curator
Definition|Which word matches the definition? "A person who works at a theater ticket office.";"";box office clerk;doctor;mechanic;box office clerk
Definition|Which word matches the definition? "A person who sells tickets for events.";"";ticket seller;lawyer;chef;ticket seller
Definition|Which word matches the definition? "A person who checks tickets at an event.";"";ticket inspector;teacher;pilot;ticket inspector
Definition|Which word matches the definition? "A person who works backstage in a theater.";"";stagehand;doctor;accountant;stagehand
Definition|Which word matches the definition? "A person who manages lighting for a performance.";"";lighting technician;lawyer;mechanic;lighting technician
Definition|Which word matches the definition? "A person who manages sound during a performance.";"";sound technician;teacher;chef;sound technician
Definition|Which word matches the definition? "A person who designs costumes for performances.";"";costume designer;doctor;pilot;costume designer
Definition|Which word matches the definition? "A person who makes costumes.";"";costume maker;lawyer;accountant;costume maker
Definition|Which word matches the definition? "A person who applies makeup to actors.";"";stage makeup artist;teacher;mechanic;stage makeup artist
Definition|Which word matches the definition? "A person who works with performers before a show.";"";stage manager;doctor;chef;stage manager
Definition|Which word matches the definition? "A person who manages the production of a theater show.";"";theater producer;lawyer;pilot;theater producer
Definition|Which word matches the definition? "A person who directs actors in a play.";"";theater director;teacher;accountant;theater director
Definition|Which word matches the definition? "A person who writes plays.";"";playwright;doctor;mechanic;playwright
Definition|Which word matches the definition? "A person who performs comedy professionally.";"";comedian;lawyer;chef;comedian
Definition|Which word matches the definition? "A person who performs magic tricks professionally.";"";magician;teacher;pilot;magician
Definition|Which word matches the definition? "A person who performs tricks in a circus.";"";circus performer;doctor;accountant;circus performer
Definition|Which word matches the definition? "A person who trains and performs with circus animals.";"";animal trainer;lawyer;mechanic;animal trainer
Definition|Which word matches the definition? "A person who performs dangerous physical tricks.";"";stunt performer;teacher;chef;stunt performer
Definition|Which word matches the definition? "A person who performs dangerous scenes for actors.";"";stunt double;doctor;pilot;stunt double
Definition|Which word matches the definition? "A person who directs and coordinates dangerous scenes.";"";stunt coordinator;lawyer;accountant;stunt coordinator
Definition|Which word matches the definition? "A person who designs visual effects.";"";visual effects artist;teacher;mechanic;visual effects artist
Definition|Which word matches the definition? "A person who creates special effects for movies.";"";special effects technician;doctor;chef;special effects technician
Definition|Which word matches the definition? "A person who edits films.";"";film editor;lawyer;pilot;film editor
Definition|Which word matches the definition? "A person who edits videos professionally.";"";video editor;teacher;accountant;video editor
Definition|Which word matches the definition? "A person who writes subtitles for films.";"";subtitle translator;doctor;mechanic;subtitle translator
Definition|Which word matches the definition? "A person who creates subtitles.";"";subtitle editor;lawyer;chef;subtitle editor
Definition|Which word matches the definition? "A person who records voices for films or advertisements.";"";voice actor;teacher;pilot;voice actor
Definition|Which word matches the definition? "A person who narrates documentaries.";"";narrator;doctor;accountant;narrator
Definition|Which word matches the definition? "A person who presents a radio program.";"";radio host;lawyer;mechanic;radio host
Definition|Which word matches the definition? "A person who works as a radio announcer.";"";radio announcer;teacher;chef;radio announcer
Definition|Which word matches the definition? "A person who presents a television program.";"";TV host;doctor;pilot;TV host
Definition|Which word matches the definition? "A person who interviews people on television.";"";TV interviewer;lawyer;accountant;TV interviewer
Definition|Which word matches the definition? "A person who produces television programs.";"";TV producer;teacher;mechanic;TV producer
Definition|Which word matches the definition? "A person who directs television programs.";"";TV director;doctor;chef;TV director
Definition|Which word matches the definition? "A person who works behind the scenes in television.";"";TV production assistant;lawyer;pilot;TV production assistant
Definition|Which word matches the definition? "A person who manages a company's accounting department.";"";accounting manager;teacher;accountant;accounting manager
Definition|Which word matches the definition? "A person who prepares company budgets.";"";budget analyst;doctor;mechanic;budget analyst
Definition|Which word matches the definition? "A person who plans how a company will spend money.";"";financial planner;lawyer;chef;financial planner
Definition|Which word matches the definition? "A person who helps individuals manage their money.";"";personal financial advisor;teacher;pilot;personal financial advisor
Definition|Which word matches the definition? "A person who manages investment portfolios.";"";portfolio manager;doctor;accountant;portfolio manager
Definition|Which word matches the definition? "A person who buys and sells financial assets.";"";trader;lawyer;mechanic;trader
Definition|Which word matches the definition? "A person who analyzes stock markets.";"";stock analyst;teacher;chef;stock analyst
Definition|Which word matches the definition? "A person who works with foreign currency markets.";"";foreign exchange trader;doctor;pilot;foreign exchange trader
Definition|Which word matches the definition? "A person who manages financial risks.";"";financial risk manager;lawyer;accountant;financial risk manager
Definition|Which word matches the definition? "A person who works in a company's legal department.";"";legal counsel;teacher;mechanic;legal counsel
Definition|Which word matches the definition? "A lawyer who advises a company.";"";corporate counsel;doctor;chef;corporate counsel
Definition|Which word matches the definition? "A person who manages contracts.";"";contract manager;lawyer;pilot;contract manager
Definition|Which word matches the definition? "A person who negotiates employment contracts.";"";labor relations specialist;teacher;accountant;labor relations specialist
Definition|Which word matches the definition? "A person who represents workers in employment disputes.";"";labor lawyer;doctor;mechanic;labor lawyer
Definition|Which word matches the definition? "A person who represents employers in employment disputes.";"";employment attorney;lawyer;chef;employment attorney
Definition|Which word matches the definition? "A person who helps resolve workplace disputes.";"";mediator;teacher;pilot;mediator
Definition|Which word matches the definition? "A person who helps two sides reach an agreement.";"";mediator;doctor;accountant;mediator
Definition|Which word matches the definition? "A person who resolves disputes outside court.";"";arbitrator;lawyer;mechanic;arbitrator
Definition|Which word matches the definition? "A person who makes decisions in a legal dispute.";"";arbitrator;teacher;chef;arbitrator
Definition|Which word matches the definition? "A person who helps people buy or sell property.";"";real estate broker;doctor;pilot;real estate broker
Definition|Which word matches the definition? "A person who evaluates the value of a property.";"";property appraiser;lawyer;accountant;property appraiser
Definition|Which word matches the definition? "A person who inspects a property before it is sold.";"";home inspector;teacher;mechanic;home inspector
Definition|Which word matches the definition? "A person who manages rental properties.";"";property manager;doctor;chef;property manager
Definition|Which word matches the definition? "A person who rents out property.";"";landlord;lawyer;pilot;landlord
Definition|Which word matches the definition? "A person who rents a property from an owner.";"";tenant;teacher;accountant;tenant
Definition|Which word matches the definition? "A person who manages apartment buildings.";"";building manager;doctor;mechanic;building manager
Definition|Which word matches the definition? "A person who maintains a building.";"";building maintenance worker;lawyer;chef;building maintenance worker
Definition|Which word matches the definition? "A person who repairs plumbing in buildings.";"";plumber;teacher;pilot;plumber
Definition|Which word matches the definition? "A person who installs and repairs heating systems.";"";heating technician;doctor;accountant;heating technician
Definition|Which word matches the definition? "A person who installs and repairs air conditioning.";"";HVAC technician;lawyer;mechanic;HVAC technician
Definition|Which word matches the definition? "A person who cleans carpets professionally.";"";carpet cleaner;teacher;chef;carpet cleaner
Definition|Which word matches the definition? "A person who provides professional cleaning services.";"";cleaner;doctor;pilot;cleaner
Definition|Which word matches the definition? "A person who cleans offices.";"";office cleaner;lawyer;accountant;office cleaner
Definition|Which word matches the definition? "A person who cleans hotels.";"";hotel cleaner;teacher;mechanic;hotel cleaner
Definition|Which word matches the definition? "A person who manages cleaning staff.";"";cleaning supervisor;doctor;chef;cleaning supervisor
Definition|Which word matches the definition? "A person who works in a laundry.";"";laundry worker;lawyer;pilot;laundry worker
Definition|Which word matches the definition? "A person who washes and irons clothes professionally.";"";laundry worker;teacher;accountant;laundry worker
Definition|Which word matches the definition? "A person who repairs and alters clothing.";"";tailor;doctor;mechanic;tailor
Definition|Which word matches the definition? "A person who designs jewelry.";"";jewelry designer;lawyer;chef;jewelry designer
Definition|Which word matches the definition? "A person who repairs jewelry.";"";jewelry repairer;teacher;pilot;jewelry repairer
Definition|Which word matches the definition? "A person who makes watches.";"";watchmaker;doctor;accountant;watchmaker
Definition|Which word matches the definition? "A person who repairs watches.";"";watch repairer;lawyer;mechanic;watch repairer
Definition|Which word matches the definition? "A person who makes shoes.";"";shoemaker;teacher;chef;shoemaker
Definition|Which word matches the definition? "A person who repairs shoes.";"";shoe repairer;doctor;pilot;shoe repairer
Definition|Which word matches the definition? "A person who makes pottery.";"";potter;lawyer;accountant;potter
Definition|Which word matches the definition? "A person who creates objects from clay.";"";ceramicist;teacher;mechanic;ceramicist
Definition|Which word matches the definition? "A person who makes glass objects.";"";glassblower;doctor;chef;glassblower
Definition|Which word matches the definition? "A person who creates wooden furniture by hand.";"";woodworker;lawyer;pilot;woodworker
Definition|Which word matches the definition? "A person who creates decorative objects by hand.";"";craftsperson;teacher;accountant;craftsperson
Definition|Which word matches the definition? "A person who makes handmade products.";"";artisan;doctor;mechanic;artisan
Definition|Which word matches the definition? "A person who creates traditional handmade goods.";"";artisan;lawyer;chef;artisan
Definition|Which word matches the definition? "A person who makes baskets by hand.";"";basket maker;teacher;pilot;basket maker
Definition|Which word matches the definition? "A person who creates musical instruments.";"";instrument maker;doctor;accountant;instrument maker
Definition|Which word matches the definition? "A person who repairs musical instruments.";"";instrument repairer;lawyer;mechanic;instrument repairer
Definition|Which word matches the definition? "A person who makes or repairs pianos.";"";piano technician;teacher;chef;piano technician
Definition|Which word matches the definition? "A person who tunes pianos.";"";piano tuner;doctor;pilot;piano tuner
Definition|Which word matches the definition? "A person who works with flowers and plants.";"";florist;lawyer;accountant;florist
Definition|Which word matches the definition? "A person who designs gardens and outdoor spaces.";"";landscape architect;teacher;mechanic;landscape architect
Definition|Which word matches the definition? "A person who maintains public parks.";"";park ranger;doctor;chef;park ranger
Definition|Which word matches the definition? "A person who protects forests and parks.";"";park ranger;lawyer;pilot;park ranger
Definition|Which word matches the definition? "A person who protects wildlife.";"";wildlife ranger;teacher;accountant;wildlife ranger
Definition|Which word matches the definition? "A person who works in a national park.";"";park ranger;doctor;mechanic;park ranger
Definition|Which word matches the definition? "A person who studies and manages forests.";"";forester;lawyer;chef;forester
Definition|Which word matches the definition? "A person who manages agricultural production.";"";farm manager;teacher;pilot;farm manager
Definition|Which word matches the definition? "A person who operates farm machinery.";"";farm equipment operator;doctor;accountant;farm equipment operator
Definition|Which word matches the definition? "A person who studies agricultural science.";"";agricultural scientist;lawyer;mechanic;agricultural scientist
Definition|Which word matches the definition? "A person who advises farmers about crops and soil.";"";agricultural advisor;teacher;chef;agricultural advisor
Definition|Which word matches the definition? "A person who studies soil.";"";soil scientist;doctor;pilot;soil scientist
Definition|Which word matches the definition? "A person who studies plants and crop production.";"";agronomist;lawyer;accountant;agronomist
Definition|Which word matches the definition? "A person who studies insects that affect crops.";"";agricultural entomologist;teacher;mechanic;agricultural entomologist
Definition|Which word matches the definition? "A person who sells agricultural products.";"";agricultural salesperson;doctor;chef;agricultural salesperson
Definition|Which word matches the definition? "A person who works with livestock.";"";livestock worker;lawyer;pilot;livestock worker
Definition|Which word matches the definition? "A person who takes care of cows.";"";cattle farmer;teacher;accountant;cattle farmer
Definition|Which word matches the definition? "A person who raises chickens.";"";poultry farmer;doctor;mechanic;poultry farmer
Definition|Which word matches the definition? "A person who raises sheep.";"";shepherd;lawyer;chef;shepherd
Definition|Which word matches the definition? "A person who takes care of bees.";"";beekeeper;teacher;pilot;beekeeper
Definition|Which word matches the definition? "A person who produces honey.";"";beekeeper;doctor;accountant;beekeeper
Definition|Which word matches the definition? "A person who catches fish commercially.";"";fisherman;lawyer;mechanic;fisherman
Definition|Which word matches the definition? "A person who works on a fishing boat.";"";fisherman;teacher;chef;fisherman
Definition|Which word matches the definition? "A person who studies fish.";"";ichthyologist;doctor;pilot;ichthyologist
Definition|Which word matches the definition? "A person who studies marine ecosystems.";"";marine scientist;lawyer;accountant;marine scientist
Definition|Which word matches the definition? "A person who works underwater to perform specialized tasks.";"";commercial diver;teacher;mechanic;commercial diver
Definition|Which word matches the definition? "A person who explores underwater environments.";"";diver;doctor;chef;diver
Definition|Which word matches the definition? "A person who studies the ocean.";"";oceanographer;lawyer;pilot;oceanographer
Definition|Which word matches the definition? "A person who studies earthquakes.";"";seismologist;teacher;accountant;seismologist
Definition|Which word matches the definition? "A person who studies volcanoes.";"";volcanologist;doctor;mechanic;volcanologist
Definition|Which word matches the definition? "A person who studies the atmosphere.";"";atmospheric scientist;lawyer;chef;atmospheric scientist
Definition|Which word matches the definition? "A person who predicts the weather.";"";meteorologist;teacher;pilot;meteorologist
Definition|Which word matches the definition? "A person who studies climate patterns.";"";climatologist;doctor;accountant;climatologist
Definition|Which word matches the definition? "A person who studies glaciers and ice.";"";glaciologist;lawyer;mechanic;glaciologist
Definition|Which word matches the definition? "A person who studies earthquakes and the Earth's interior.";"";geophysicist;teacher;chef;geophysicist
Definition|Which word matches the definition? "A person who studies the Earth's physical processes.";"";geoscientist;doctor;pilot;geoscientist
Definition|Which word matches the definition? "A person who studies fossils.";"";paleontologist;lawyer;accountant;paleontologist
Definition|Which word matches the definition? "A person who studies ancient human remains.";"";archaeologist;teacher;mechanic;archaeologist
Definition|Which word matches the definition? "A person who studies ancient languages and texts.";"";classical scholar;doctor;chef;classical scholar
Definition|Which word matches the definition? "A person who studies literature.";"";literary scholar;lawyer;pilot;literary scholar
Definition|Which word matches the definition? "A person who studies philosophy.";"";philosopher;teacher;accountant;philosopher
Definition|Which word matches the definition? "A person who studies religion academically.";"";religious scholar;doctor;mechanic;religious scholar
Definition|Which word matches the definition? "A person who studies human language and communication.";"";linguist;lawyer;chef;linguist
Definition|Which word matches the definition? "A person who studies how languages change.";"";historical linguist;teacher;pilot;historical linguist
Definition|Which word matches the definition? "A person who studies speech sounds.";"";phonologist;doctor;accountant;phonologist
Definition|Which word matches the definition? "A person who studies the structure of language.";"";grammarian;lawyer;mechanic;grammarian
Definition|Which word matches the definition? "A person who studies the meaning of words and sentences.";"";semanticist;teacher;chef;semanticist
Definition|Which word matches the definition? "A person who studies human communication in context.";"";pragmatics researcher;doctor;pilot;pragmatics researcher
Definition|Which word matches the definition? "A person who studies how people use language.";"";linguist;lawyer;accountant;linguist
Definition|Which word matches the definition? "A person who translates books from one language to another.";"";literary translator;teacher;mechanic;literary translator
Definition|Which word matches the definition? "A person who translates technical documents.";"";technical translator;doctor;chef;technical translator
Definition|Which word matches the definition? "A person who translates legal documents.";"";legal translator;lawyer;pilot;legal translator
Definition|Which word matches the definition? "A person who translates medical documents.";"";medical translator;teacher;accountant;medical translator
Definition|Which word matches the definition? "A person who interprets at conferences.";"";conference interpreter;doctor;mechanic;conference interpreter
Definition|Which word matches the definition? "A person who interprets between two languages.";"";interpreter;lawyer;chef;interpreter
Definition|Which word matches the definition? "A person who translates spoken language for patients.";"";medical interpreter;teacher;pilot;medical interpreter
Definition|Which word matches the definition? "A person who translates spoken language in court.";"";court interpreter;doctor;accountant;court interpreter
Definition|Which word matches the definition? "A person who works with legal documents.";"";legal assistant;lawyer;mechanic;legal assistant
Definition|Which word matches the definition? "A person who manages legal cases for a law firm.";"";legal case manager;teacher;chef;legal case manager
Definition|Which word matches the definition? "A person who organizes evidence for a legal case.";"";paralegal;doctor;pilot;paralegal
Definition|Which word matches the definition? "A person who helps lawyers prepare cases.";"";paralegal;lawyer;accountant;paralegal
Definition|Which word matches the definition? "A person who works in a courtroom and manages documents.";"";court clerk;teacher;mechanic;court clerk
Definition|Which word matches the definition? "A person who records everything said during a trial.";"";court reporter;doctor;chef;court reporter
Definition|Which word matches the definition? "A person who decides whether someone is guilty in a trial.";"";judge;lawyer;pilot;judge
Definition|Which word matches the definition? "A group of citizens who decide a court case.";"";jury;teacher;accountant;jury
Definition|Which word matches the definition? "A person who gives evidence in court.";"";witness;doctor;mechanic;witness
Definition|Which word matches the definition? "A person who provides expert knowledge in a court case.";"";expert witness;lawyer;chef;expert witness
Definition|Which word matches the definition? "A person accused of committing a crime.";"";defendant;teacher;pilot;defendant
Definition|Which word matches the definition? "A person who starts a legal case.";"";plaintiff;doctor;accountant;plaintiff
Definition|Which word matches the definition? "A person who investigates crimes for the police.";"";detective;lawyer;mechanic;detective
Definition|Which word matches the definition? "A person who collects evidence at a crime scene.";"";crime scene investigator;teacher;chef;crime scene investigator
Definition|Which word matches the definition? "A person who examines fingerprints.";"";fingerprint analyst;doctor;pilot;fingerprint analyst
Definition|Which word matches the definition? "A person who examines digital evidence from computers.";"";digital forensics analyst;lawyer;accountant;digital forensics analyst
Definition|Which word matches the definition? "A person who investigates financial fraud.";"";fraud investigator;teacher;mechanic;fraud investigator
Definition|Which word matches the definition? "A person who investigates suspicious deaths.";"";homicide detective;doctor;chef;homicide detective
Definition|Which word matches the definition? "A person who investigates fires and their causes.";"";fire investigator;lawyer;pilot;fire investigator
